sample	notch60	hp_5Hz	ttm	lp35	thresh_2s_avg	thresh_2s_max	thresh	lock_count
2478	0.596828	0.0663676	6.88618e-06	1.16023e-05	0.00250061	0.149294	0.149294	0
2418	0.59829	0.0657348	2.17857e-05	1.17249e-05	0.00250062	0.149294	0.149294	0
2373	0.599028	0.0643392	6.07747e-05	1.46628e-05	0.00250063	0.149294	0.149294	0
2373	0.600018	0.0631735	7.745e-05	1.80886e-05	0.00250065	0.149294	0.149294	0
2422	0.601662	0.0626448	9.52918e-05	2.32178e-05	0.00250068	0.149294	0.149294	0
2494	0.603183	0.0620134	0.000136935	3.16354e-05	0.00250071	0.149294	0.149294	0
2554	0.604748	0.0614766	0.000100859	3.87048e-05	0.00250075	0.149294	0.149294	0
2572	0.606138	0.0608239	0.000107389	4.63076e-05	0.00250079	0.149294	0.149294	0
2543	0.607767	0.0604826	7.95209e-05	5.19358e-05	0.00250084	0.149294	0.149294	0
2486	0.609543	0.0603623	6.05008e-05	5.51223e-05	0.0025009	0.149294	0.149294	0
2426	0.609134	0.0581623	6.73259e-05	5.94186e-05	0.00250096	0.149294	0.149294	0
2406	0.609369	0.0567055	8.15277e-05	6.42303e-05	0.00250102	0.149294	0.149294	0
2431	0.608696	0.0544375	9.80449e-05	7.10223e-05	0.00250109	0.149294	0.149294	0
2496	0.609541	0.0537674	8.84745e-05	7.7339e-05	0.00250117	0.149294	0.149294	0
2553	0.608345	0.0511501	0.000132128	8.62849e-05	0.00250126	0.149294	0.149294	0
2578	0.607506	0.0489709	0.000170107	9.68793e-05	0.00250135	0.149294	0.149294	0
2554	0.606633	0.0468277	0.000214592	0.000107866	0.00250146	0.149294	0.149294	0
2486	0.604305	0.0433103	0.000306727	0.000124243	0.00250159	0.149294	0.149294	0
2411	0.601876	0.0397385	0.000430315	0.000148173	0.00250173	0.149294	0.149294	0
2366	0.59976	0.0365468	0.000567182	0.000178905	0.00250191	0.149294	0.149294	0
2361	0.595641	0.0314404	0.00071406	0.000222705	0.00250214	0.149294	0.149294	0
2396	0.591168	0.0260736	0.000938317	0.000282057	0.00250242	0.149294	0.149294	0
2446	0.587282	0.0213919	0.00109201	0.000354378	0.00250277	0.149294	0.149294	0
2467	0.581995	0.0154123	0.00147111	0.000455136	0.00250323	0.149294	0.149294	0
2450	0.578737	0.0115393	0.00156902	0.000562399	0.00250379	0.149294	0.149294	0
2385	0.574549	0.00681245	0.00177733	0.000683528	0.00250447	0.149294	0.149294	0
2298	0.569513	0.00130963	0.00207189	0.000824517	0.0025053	0.149294	0.149294	0
2230	0.564872	0.00372535	0.00156697	0.000930124	0.00250623	0.149294	0.149294	0
2211	0.561408	0.00751066	0.00103864	0.000994874	0.00250722	0.149294	0.149294	0
2234	0.556767	0.0124047	0.000582837	0.00102436	0.00250825	0.149294	0.149294	0
2283	0.552622	0.016737	0.00021619	0.00102447	0.00250927	0.149294	0.149294	0
2318	0.547941	0.021533	2.06167e-05	0.00100403	0.00251027	0.149294	0.149294	0
2311	0.543086	0.0264471	2.55543e-05	0.000975121	0.00251125	0.149294	0.149294	0
2262	0.539722	0.0298231	0.000207669	0.000949442	0.0025122	0.149294	0.149294	0
2182	0.535843	0.0336737	0.00048993	0.000933433	0.00251313	0.149294	0.149294	0
2110	0.532484	0.0369783	0.000909979	0.000931408	0.00251406	0.149294	0.149294	0
2075	0.529	0.0403814	0.0015266	0.000962451	0.00251503	0.149294	0.149294	0
2089	0.525575	0.0436912	0.00159727	0.000971462	0.002516	0.149294	0.149294	0
2146	0.524367	0.0447718	0.00138839	0.000958561	0.00251696	0.149294	0.149294	0
2192	0.52041	0.0485519	0.00130661	0.000924938	0.00251788	0.149294	0.149294	0
2213	0.518545	0.0502004	0.0011198	0.000856931	0.00251874	0.149294	0.149294	0
2188	0.517343	0.0511647	0.00087804	0.000807722	0.00251955	0.149294	0.149294	0
2120	0.514903	0.0533282	0.000722597	0.000785148	0.00252033	0.149294	0.149294	0
2046	0.512624	0.0553188	0.000650031	0.000789947	0.00252112	0.149294	0.149294	0
2000	0.510245	0.0573661	0.000561328	0.0008146	0.00252194	0.149294	0.149294	0
2001	0.507615	0.0596466	0.000513852	0.000849831	0.00252279	0.149294	0.149294	0
2049	0.506251	0.0606403	0.000410423	0.000877322	0.00252366	0.149294	0.149294	0
2107	0.504186	0.0623096	0.000346643	0.000887248	0.00252455	0.149294	0.149294	0
2144	0.502653	0.0634328	0.000348232	0.000877127	0.00252543	0.149294	0.149294	0
2131	0.500312	0.0653448	0.000282001	0.000832271	0.00252626	0.149294	0.149294	0
2079	0.499383	0.0658479	0.000244843	0.000740717	0.002527	0.149294	0.149294	0
2002	0.496916	0.0678516	0.00027845	0.000646516	0.00252765	0.149294	0.149294	0
1944	0.494842	0.069438	0.000259524	0.000565882	0.00252821	0.149294	0.149294	0
1938	0.494585	0.0691846	0.00019226	0.000486286	0.0025287	0.149294	0.149294	0
1970	0.492079	0.0711412	0.000189755	0.000419854	0.00252912	0.149294	0.149294	0
2032	0.490988	0.0716544	0.000144187	0.000367436	0.00252949	0.149294	0.149294	0
2086	0.490749	0.0712976	0.00011358	0.000323935	0.00252981	0.149294	0.149294	0
2089	0.488194	0.0732338	0.00011934	0.000286028	0.0025301	0.149294	0.149294	0
2050	0.487333	0.0734572	0.000100489	0.000253111	0.00253035	0.149294	0.149294	0
1990	0.488472	0.0716988	4.03741e-05	0.000219291	0.00253057	0.149294	0.149294	0
1929	0.487926	0.0716306	3.34395e-05	0.000192364	0.00253076	0.149294	0.149294	0
1908	0.487963	0.0709786	9.77818e-06	0.000168302	0.00253093	0.149294	0.149294	0
1938	0.488429	0.0698957	2.09548e-07	0.000143443	0.00253107	0.149294	0.149294	0
2000	0.488401	0.0692967	1.25701e-08	0.000123301	0.0025312	0.149294	0.149294	0
2061	0.488069	0.0689851	4.64893e-06	0.000106145	0.0025313	0.149294	0.149294	0
2087	0.487413	0.0689848	7.12662e-06	8.67644e-05	0.00253139	0.149294	0.149294	0
2068	0.487767	0.0679629	1.11204e-05	6.90214e-05	0.00253146	0.149294	0.149294	0
2009	0.487632	0.0674123	3.38909e-05	5.77093e-05	0.00253152	0.149294	0.149294	0
1944	0.487587	0.0667535	4.49385e-05	4.73652e-05	0.00253156	0.149294	0.149294	0
1913	0.488771	0.0648599	4.67704e-05	4.04069e-05	0.0025316	0.149294	0.149294	0
1925	0.488632	0.0642806	5.40225e-05	3.61528e-05	0.00253164	0.149294	0.149294	0
1978	0.488395	0.0637886	5.16959e-05	3.13211e-05	0.00253167	0.149294	0.149294	0
2055	0.490955	0.060525	8.78097e-05	3.04155e-05	0.0025317	0.149294	0.149294	0
2091	0.489298	0.0614657	6.13237e-05	3.19119e-05	0.00253173	0.149294	0.149294	0
2081	0.488011	0.0620329	4.83334e-05	3.29757e-05	0.00253177	0.149294	0.149294	0
2029	0.487415	0.0619073	5.00912e-05	3.58552e-05	0.0025318	0.149294	0.149294	0
1956	0.48608	0.062506	2.97783e-05	3.79673e-05	0.00253184	0.149294	0.149294	0
1902	0.484853	0.0629778	1.96648e-05	3.9371e-05	0.00253188	0.149294	0.149294	0
1904	0.486179	0.0608866	3.44214e-05	4.14976e-05	0.00253192	0.149294	0.149294	0
1941	0.484485	0.0617661	9.57147e-06	4.16723e-05	0.00253196	0.149294	0.149294	0
2012	0.485355	0.0600652	1.77698e-05	4.21472e-05	0.00253201	0.149294	0.149294	0
2069	0.48592	0.0586451	2.64552e-05	4.16161e-05	0.00253205	0.149294	0.149294	0
2083	0.486361	0.057345	1.01124e-05	3.91285e-05	0.00253209	0.149294	0.149294	0
2048	0.486842	0.0559969	2.99079e-05	3.79241e-05	0.00253212	0.149294	0.149294	0
1985	0.48759	0.0543838	5.85086e-05	3.82445e-05	0.00253216	0.149294	0.149294	0
1928	0.488158	0.0529577	8.0096e-05	4.02731e-05	0.0025322	0.149294	0.149294	0
1911	0.488982	0.0512752	0.000126129	4.30102e-05	0.00253225	0.149294	0.149294	0
1935	0.487668	0.0517165	0.000126815	4.76882e-05	0.00253229	0.149294	0.149294	0
1998	0.487643	0.0508518	0.000100696	5.14283e-05	0.00253234	0.149294	0.149294	0
2063	0.48816	0.0494319	0.000152132	5.8717e-05	0.0025324	0.149294	0.149294	0
2094	0.488736	0.0479328	0.000147195	6.71039e-05	0.00253247	0.149294	0.149294	0
2076	0.489498	0.0462258	0.000154239	7.67163e-05	0.00253255	0.149294	0.149294	0
2024	0.491275	0.0434886	0.000192001	8.7972e-05	0.00253263	0.149294	0.149294	0
1960	0.491608	0.0421832	0.000190819	0.000100918	0.00253274	0.149294	0.149294	0
1927	0.492377	0.0404264	0.000194809	0.000113564	0.00253285	0.149294	0.149294	0
1943	0.493172	0.0386202	0.000205562	0.000126357	0.00253298	0.149294	0.149294	0
1998	0.493257	0.0375274	0.000189004	0.000139135	0.00253311	0.149294	0.149294	0
2070	0.494478	0.0352955	0.000269649	0.00015626	0.00253327	0.149294	0.149294	0
2117	0.495417	0.033352	0.000306243	0.000173955	0.00253344	0.149294	0.149294	0
2101	0.492657	0.0350731	0.000206177	0.000182961	0.00253363	0.149294	0.149294	0
2051	0.492697	0.0339918	0.00019435	0.000187834	0.00253382	0.149294	0.149294	0
1976	0.491059	0.034557	0.000136161	0.000188501	0.002534	0.149294	0.149294	0
1926	0.490916	0.0336195	9.73997e-05	0.000188266	0.00253419	0.149294	0.149294	0
1919	0.490083	0.0333524	7.79828e-05	0.000182969	0.00253438	0.149294	0.149294	0
1964	0.490263	0.032059	7.00127e-05	0.000177456	0.00253455	0.149294	0.149294	0
2028	0.489257	0.0319257	4.48167e-05	0.00016964	0.00253472	0.149294	0.149294	0
2086	0.489962	0.0300728	5.55702e-05	0.000159895	0.00253488	0.149294	0.149294	0
2094	0.488939	0.0299237	2.88567e-05	0.000148327	0.00253503	0.149294	0.149294	0
2061	0.489996	0.0276886	3.20747e-05	0.000136703	0.00253517	0.149294	0.149294	0
1993	0.48964	0.0268455	6.76932e-05	0.000126855	0.00253529	0.149294	0.149294	0
1936	0.490307	0.0249907	8.10199e-05	0.000119142	0.00253541	0.149294	0.149294	0
1915	0.490179	0.0239269	0.000113001	0.000107953	0.00253552	0.149294	0.149294	0
1943	0.48975	0.0231664	0.000109266	9.38829e-05	0.00253562	0.149294	0.149294	0
2004	0.489067	0.022645	0.000114649	8.73452e-05	0.0025357	0.149294	0.149294	0
2068	0.489228	0.0212924	0.00011592	8.1743e-05	0.00253578	0.149294	0.149294	0
2093	0.488375	0.0209546	0.000120365	8.06147e-05	0.00253587	0.149294	0.149294	0
2074	0.489047	0.0191066	0.000120258	8.22475e-05	0.00253595	0.149294	0.149294	0
2018	0.490014	0.0169963	0.000167118	8.86143e-05	0.00253604	0.149294	0.149294	0
1948	0.489015	0.0168662	0.000117123	9.19793e-05	0.00253613	0.149294	0.149294	0
1919	0.490726	0.0140657	0.000163323	0.000100444	0.00253623	0.149294	0.149294	0
1929	0.489879	0.0138547	0.00012401	0.000105333	0.00253633	0.149294	0.149294	0
1990	0.491196	0.0115376	0.000153493	0.000114235	0.00253645	0.149294	0.149294	0
2055	0.490554	0.0112126	0.000142896	0.000122151	0.00253657	0.149294	0.149294	0
2102	0.491547	0.00931534	0.000177679	0.000130007	0.0025367	0.149294	0.149294	0
2095	0.491069	0.00891697	0.000153152	0.000135159	0.00253684	0.149294	0.149294	0
2045	0.491175	0.00797677	0.000168424	0.000139118	0.00253697	0.149294	0.149294	0
1973	0.490334	0.0080263	0.000122773	0.000140083	0.00253711	0.149294	0.149294	0
1923	0.490219	0.00739416	9.22009e-05	0.000138479	0.00253725	0.149294	0.149294	0
1921	0.490574	0.00633082	0.000110994	0.000138128	0.00253739	0.149294	0.149294	0
1961	0.489503	0.00672954	5.38198e-05	0.000133374	0.00253752	0.149294	0.149294	0
2030	0.489708	0.00589508	6.33558e-05	0.00012931	0.00253765	0.149294	0.149294	0
2089	0.49062	0.00440991	5.08041e-05	0.000121002	0.00253777	0.149294	0.149294	0
2099	0.490064	0.00443584	4.59239e-05	0.000115916	0.00253789	0.149294	0.149294	0
2064	0.49066	0.00334886	3.55989e-05	0.000106793	0.002538	0.149294	0.149294	0
1997	0.490615	0.00294182	3.57025e-05	0.000100485	0.0025381	0.149294	0.149294	0
1944	0.492277	0.000877649	5.03975e-05	9.31214e-05	0.00253819	0.149294	0.149294	0
1921	0.491652	0.00112939	4.75674e-05	8.63123e-05	0.00253828	0.149294	0.149294	0
1947	0.490758	0.0016751	3.27077e-05	7.59572e-05	0.00253835	0.149294	0.149294	0
2005	0.489395	0.00268868	1.32652e-05	6.59653e-05	0.00253842	0.149294	0.149294	0
2074	0.490769	0.00101793	3.26225e-05	5.62652e-05	0.00253848	0.149294	0.149294	0
2098	0.489591	0.00190687	1.59058e-05	4.86318e-05	0.00253852	0.149294	0.149294	0
2077	0.489723	0.00149861	8.47566e-06	4.26515e-05	0.00253857	0.149294	0.149294	0
2020	0.490448	0.000528753	1.52653e-05	3.58137e-05	0.0025386	0.149294	0.149294	0
1957	0.491135	0.000372529	8.85853e-06	3.26022e-05	0.00253864	0.149294	0.149294	0
1921	0.491152	0.000581205	5.57249e-06	2.84748e-05	0.00253866	0.149294	0.149294	0
1932	0.490651	0.000249177	3.94976e-07	2.48741e-05	0.00253869	0.149294	0.149294	0
1985	0.490154	8.65161e-05	1.08758e-06	2.16715e-05	0.00253871	0.149294	0.149294	0
2051	0.489858	0.000239223	2.06174e-06	1.9276e-05	0.00253873	0.149294	0.149294	0
2094	0.489851	0.000118107	6.60783e-06	1.71978e-05	0.00253875	0.149294	0.149294	0
2087	0.489247	0.000611305	1.65342e-07	1.36098e-05	0.00253876	0.149294	0.149294	0
2037	0.48916	0.000596046	1.71826e-06	1.03349e-05	0.00253877	0.149294	0.149294	0
1968	0.488869	0.00080657	4.78919e-07	8.03281e-06	0.00253878	0.149294	0.149294	0
1917	0.488446	0.00116616	4.06294e-07	7.11431e-06	0.00253879	0.149294	0.149294	0
1916	0.489146	0.000411242	1.49871e-09	4.78424e-06	0.00253879	0.149294	0.149294	0
1956	0.488276	0.00124353	4.38677e-07	3.67945e-06	0.00253879	0.149294	0.149294	0
2028	0.489387	0.000115991	1.77387e-08	3.07531e-06	0.0025388	0.149294	0.149294	0
2082	0.489176	0.000311732	5.07223e-08	1.98855e-06	0.0025388	0.149294	0.149294	0
2096	0.489558	5.68926e-05	3.32445e-08	1.35817e-06	0.0025388	0.149294	0.149294	0
2060	0.489727	0.000201523	6.95835e-09	9.60636e-07	0.0025388	0.149294	0.149294	0
1994	0.489724	0.000186324	1.80609e-07	9.45325e-07	0.0025388	0.149294	0.149294	0
1936	0.490088	0.000528842	4.51641e-09	8.67963e-07	0.0025388	0.149294	0.149294	0
1922	0.491677	0.00208011	1.62191e-06	8.36546e-07	0.0025388	0.149294	0.149294	0
1952	0.491782	0.00215137	9.70629e-07	4.33889e-07	0.00253881	0.149294	0.149294	0
2016	0.491925	0.00225976	3.41702e-06	6.66152e-07	0.00253881	0.149294	0.149294	0
2079	0.491959	0.00225472	1.02251e-06	6.16455e-07	0.00253881	0.149294	0.149294	0
2100	0.490262	0.000529051	1.70619e-07	5.94434e-07	0.00253881	0.149294	0.149294	0
2077	0.490057	0.000301123	1.12564e-10	5.65421e-07	0.00253881	0.149294	0.149294	0
2014	0.489353	0.000420183	1.3198e-07	5.74741e-07	0.00253881	0.149294	0.149294	0
1945	0.488513	0.00126886	1.13922e-06	6.2478e-07	0.00253881	0.149294	0.149294	0
1908	0.488124	0.00165218	2.14874e-06	7.76994e-07	0.00253881	0.149294	0.149294	0
1922	0.488103	0.00166726	1.296e-06	8.65942e-07	0.00253881	0.149294	0.149294	0
1976	0.487632	0.00213081	2.56986e-09	8.63751e-07	0.00253881	0.149294	0.149294	0
2048	0.488704	0.0010362	1.24361e-06	9.52083e-07	0.00253881	0.149294	0.149294	0
2090	0.488542	0.00119111	1.14202e-06	1.02076e-06	0.00253881	0.149294	0.149294	0
2086	0.488915	0.000826955	2.03853e-06	1.16604e-06	0.00253881	0.149294	0.149294	0
2039	0.489791	2.5034e-05	2.54033e-07	1.06834e-06	0.00253882	0.149294	0.149294	0
1964	0.488205	0.0015814	1.63911e-06	1.11608e-06	0.00253882	0.149294	0.149294	0
1905	0.485946	0.00385177	1.17758e-05	1.71314e-06	0.00253882	0.149294	0.149294	0
1895	0.484479	0.0053013	1.62605e-05	2.80157e-06	0.00253882	0.149294	0.149294	0
1922	0.480409	0.00933078	5.89609e-05	7.00087e-06	0.00253883	0.149294	0.149294	0
1984	0.479021	0.0106555	8.07883e-05	1.27715e-05	0.00253884	0.149294	0.149294	0
2029	0.476519	0.0130635	0.000119524	2.12994e-05	0.00253886	0.149294	0.149294	0
2040	0.476031	0.0134487	0.000154071	3.22231e-05	0.00253889	0.149294	0.149294	0
2004	0.476013	0.013358	0.000148034	4.26435e-05	0.00253894	0.149294	0.149294	0
1940	0.476323	0.0129357	0.000146622	5.30239e-05	0.00253899	0.149294	0.149294	0
1886	0.477557	0.011595	0.000133864	6.25854e-05	0.00253905	0.149294	0.149294	0
1865	0.477532	0.0115053	9.84845e-05	6.95312e-05	0.00253912	0.149294	0.149294	0
1894	0.477676	0.0112619	5.49097e-05	7.33718e-05	0.0025392	0.149294	0.149294	0
2071	0.504698	0.0155892	0.000105842	8.07863e-05	0.00253928	0.149294	0.149294	0
2067	0.487647	0.00145635	6.20066e-05	8.51972e-05	0.00253936	0.149294	0.149294	0
2020	0.470534	0.0183872	5.97797e-05	8.93501e-05	0.00253945	0.149294	0.149294	0
1950	0.461082	0.0275548	0.000209998	0.000103509	0.00253955	0.149294	0.149294	0
1898	0.464435	0.0239333	0.000109926	0.000110199	0.00253966	0.149294	0.149294	0
1890	0.477384	0.0108423	6.32891e-06	0.00010644	0.00253977	0.149294	0.149294	0
1930	0.492329	0.00410309	7.80154e-05	0.000106242	0.00253988	0.149294	0.149294	0
1996	0.501189	0.0128829	1.65878e-06	9.78228e-05	0.00253998	0.149294	0.149294	0
2054	0.500196	0.0118202	9.91566e-08	8.68249e-05	0.00254006	0.149294	0.149294	0
2073	0.490752	0.00241381	7.82884e-05	8.18431e-05	0.00254014	0.149294	0.149294	0
2046	0.479274	0.00890329	4.47018e-05	7.4563e-05	0.00254022	0.149294	0.149294	0
1978	0.46969	0.0182576	0.000282283	8.51644e-05	0.0025403	0.149294	0.149294	0
1914	0.468756	0.0189519	3.1888e-07	7.81525e-05	0.00254038	0.149294	0.149294	0
1899	0.47866	0.0089241	0.000347103	9.90235e-05	0.00254048	0.149294	0.149294	0
1924	0.489282	0.00171438	0.00049368	0.000126726	0.00254061	0.149294	0.149294	0
1984	0.496958	0.00932172	2.31215e-06	0.000122462	0.00254073	0.149294	0.149294	0
2040	0.496408	0.00871012	2.12247e-05	0.000119708	0.00254085	0.149294	0.149294	0
2068	0.490152	0.00244534	0.000108943	0.00011249	0.00254096	0.149294	0.149294	0
2050	0.481375	0.00624609	3.1071e-05	0.000106858	0.00254107	0.149294	0.149294	0
1995	0.474755	0.0127244	0.000106308	0.000113999	0.00254118	0.149294	0.149294	0
1932	0.473355	0.0139575	2.5545e-05	0.000110251	0.00254129	0.149294	0.149294	0
1896	0.477564	0.00962785	7.44729e-05	0.000115452	0.00254141	0.149294	0.149294	0
1905	0.484225	0.00290626	0.000257463	0.000133835	0.00254154	0.149294	0.149294	0
1959	0.490716	0.00357991	2.85603e-05	0.000130283	0.00254167	0.149294	0.149294	0
2020	0.491644	0.004489	7.69855e-06	0.00012764	0.0025418	0.149294	0.149294	0
2062	0.488767	0.00161502	5.93933e-05	0.00011172	0.00254191	0.149294	0.149294	0
2057	0.482856	0.00423232	2.00507e-05	0.000113129	0.00254202	0.149294	0.149294	0
2008	0.477428	0.00955141	5.04962e-05	9.19427e-05	0.00254212	0.149294	0.149294	0
1942	0.475362	0.01148	2.73939e-05	5.86366e-05	0.00254218	0.149294	0.149294	0
1892	0.476659	0.0100498	7.15338e-06	5.89824e-05	0.00254223	0.149294	0.149294	0
1888	0.480833	0.00579381	6.66458e-05	6.22267e-05	0.0025423	0.149294	0.149294	0
1931	0.48505	0.00152007	6.57361e-05	5.91405e-05	0.00254236	0.149294	0.149294	0
2001	0.487884	0.00133368	2.47301e-06	5.70978e-05	0.00254241	0.149294	0.149294	0
2067	0.48977	0.00323376	1.19823e-07	4.95129e-05	0.00254246	0.149294	0.149294	0
2082	0.48741	0.000905007	1.2845e-05	4.86058e-05	0.00254251	0.149294	0.149294	0
2060	0.487755	0.00128832	1.06728e-07	4.32939e-05	0.00254255	0.149294	0.149294	0
1998	0.486949	0.00052315	1.37579e-05	2.58864e-05	0.00254258	0.149294	0.149294	0
1937	0.487067	0.00068289	7.86506e-05	2.94643e-05	0.00254261	0.149294	0.149294	0
1913	0.488405	0.00204003	8.91131e-05	3.52796e-05	0.00254265	0.149294	0.149294	0
1933	0.488531	0.00218296	6.18875e-05	3.54578e-05	0.00254268	0.149294	0.149294	0
1986	0.487364	0.00104839	2.2519e-05	3.56341e-05	0.00254272	0.149294	0.149294	0
2041	0.485212	0.00106096	2.10777e-07	3.20423e-05	0.00254275	0.149294	0.149294	0
2065	0.482786	0.00341803	4.34449e-06	3.03959e-05	0.00254278	0.149294	0.149294	0
2048	0.48233	0.00379065	3.10122e-07	2.99071e-05	0.00254281	0.149294	0.149294	0
1995	0.483043	0.00300762	4.42098e-06	2.54624e-05	0.00254283	0.149294	0.149294	0
1933	0.483946	0.00203785	5.61793e-07	2.08071e-05	0.00254285	0.149294	0.149294	0
1898	0.484859	0.00106731	2.96111e-07	2.06516e-05	0.00254288	0.149294	0.149294	0
1914	0.486231	0.000364989	1.01061e-07	2.06503e-05	0.0025429	0.149294	0.149294	0
1958	0.483817	0.00197008	4.89245e-09	1.97331e-05	0.00254292	0.149294	0.149294	0
2024	0.48344	0.00227427	8.3383e-09	1.97261e-05	0.00254294	0.149294	0.149294	0
2067	0.483225	0.00242698	1.90053e-06	1.88792e-05	0.00254295	0.149294	0.149294	0
2062	0.483141	0.00243485	1.88757e-06	1.33961e-05	0.00254297	0.149294	0.149294	0
2027	0.486969	0.00141877	3.99704e-06	7.31636e-06	0.00254298	0.149294	0.149294	0
1959	0.487197	0.00167239	4.48702e-06	3.21633e-06	0.00254298	0.149294	0.149294	0
1915	0.488479	0.00297409	1.1241e-09	1.60791e-06	0.00254298	0.149294	0.149294	0
1903	0.48607	0.000615239	2.02383e-06	1.73741e-06	0.00254298	0.149294	0.149294	0
1940	0.483795	0.00158593	2.68967e-07	1.4463e-06	0.00254298	0.149294	0.149294	0
1998	0.48099	0.00429454	1.54414e-05	2.52711e-06	0.00254299	0.149294	0.149294	0
2050	0.480403	0.00478378	7.91689e-06	2.77681e-06	0.00254299	0.149294	0.149294	0
2062	0.481079	0.00402001	3.04758e-06	2.95437e-06	0.00254299	0.149294	0.149294	0
2033	0.484055	0.000985771	2.07709e-06	3.08158e-06	0.00254299	0.149294	0.149294	0
1971	0.4858	0.000793874	2.6928e-06	3.26671e-06	0.002543	0.149294	0.149294	0
1916	0.486822	0.00183913	1.76704e-07	3.27898e-06	0.002543	0.149294	0.149294	0
1896	0.485957	0.00100353	4.47365e-07	3.31034e-06	0.002543	0.149294	0.149294	0
1927	0.484809	0.000108391	8.21225e-06	3.76118e-06	0.00254301	0.149294	0.149294	0
1990	0.483445	0.00141579	6.4088e-07	3.67213e-06	0.00254301	0.149294	0.149294	0
2055	0.483713	0.00110203	2.3416e-07	3.40335e-06	0.00254302	0.149294	0.149294	0
2084	0.484949	0.000178337	1.69432e-05	4.29307e-06	0.00254302	0.149294	0.149294	0
2058	0.485875	0.00113726	1.32971e-05	5.24279e-06	0.00254302	0.149294	0.149294	0
2006	0.489606	0.00486845	7.19854e-07	5.14965e-06	0.00254303	0.149294	0.149294	0
1939	0.489833	0.00509349	1.68733e-05	6.33567e-06	0.00254304	0.149294	0.149294	0
1906	0.489439	0.00470296	1.52809e-05	6.32421e-06	0.00254304	0.149294	0.149294	0
1921	0.487542	0.00283152	9.84833e-07	5.82906e-06	0.00254305	0.149294	0.149294	0
1968	0.483294	0.00133279	1.0841e-07	5.61912e-06	0.00254305	0.149294	0.149294	0
2036	0.482577	0.0019576	3.41956e-06	5.71501e-06	0.00254306	0.149294	0.149294	0
2081	0.484047	0.000408977	1.01367e-06	5.59507e-06	0.00254307	0.149294	0.149294	0
2086	0.488741	0.00431666	1.03338e-05	6.32058e-06	0.00254307	0.149294	0.149294	0
2037	0.491426	0.0069904	4.64042e-05	9.60322e-06	0.00254308	0.149294	0.149294	0
1971	0.493246	0.00877833	5.83861e-05	1.31871e-05	0.00254309	0.149294	0.149294	0
1917	0.491531	0.00704142	4.72183e-06	1.34786e-05	0.00254311	0.149294	0.149294	0
1912	0.489034	0.00453994	3.06416e-07	1.34837e-05	0.00254312	0.149294	0.149294	0
1952	0.485408	0.000940382	1.4157e-05	1.32847e-05	0.00254314	0.149294	0.149294	0
2017	0.483043	0.00137338	2.12617e-06	1.24868e-05	0.00254315	0.149294	0.149294	0
2080	0.485186	0.000793487	2.90848e-07	1.24561e-05	0.00254316	0.149294	0.149294	0
